music_id,artist_name,track_name,genres,average_rating
2729,Moving Units,Between Us And Them,indie|post-punk|dance-punk,2.6666666666666665
2730,Duran Duran,Rio,new wave|synthpop|pop rock,3.0
2731,Duran Duran,A View To A Kill,new wave|pop|rock,2.0
2732,Duran Duran,Hungry Like The Wolf,new wave|synth-pop|pop rock,2.75
2733,Duran Duran,Ordinary World,pop|rock,4.0
2734,Looper,Modem Song,electronic|experimental|indie,2.0
2735,Lali Puna,6-0-3,electronic|indie pop|dream pop,2.0
2736,Supreme Beings Of Leisure,Golddigger,electronic|trip-hop,3.0
2737,Pizzicato Five,Good,pop|electronica|shibuya-kei,1.0
2738,33Hz,Crazy All The Time,electronic|dance|pop,4.0
2739,Röyksopp,Eple,electronic|downtempo,3.5454545454545454
2740,Röyksopp,Happy Up Here,electronic|synthpop,2.6
2741,Röyksopp,In Space,electronic|ambient,2.4
2742,Röyksopp,Tricky Tricky,electronic|dance|synth-pop,2.0
2743,Röyksopp,Only This Moment (Alan Braxe & Fred Falke Remix),electronic|house|nu-disco,4.0
2744,Röyksopp,She'S So,electronic|downtempo|synth-pop,2.75
2745,Röyksopp,Remind Me (Someone Else'S Radio Remix),electronic|house|downtempo,4.0
2746,Röyksopp,40 Years Back / Come,electronic|downtempo|ambient,2.6666666666666665
2747,Röyksopp,A Higher Place,electronic|downtempo,2.1666666666666665
2748,Röyksopp,This Must Be It,electronic|synthpop,3.0
2749,Röyksopp,Poor Leno,electronic|downtempo|synthpop,3.0
2750,Röyksopp,Silver Cruiser,electronic|ambient,3.0
2751,Röyksopp,What Else Is There? (Vitalic Remix),electronic|house,4.0
2752,Röyksopp,True To Life,electronic|downtempo,3.5
2753,Röyksopp,The Girl And The Robot,electronic|synthpop|dance,3.0
2754,Röyksopp,Sparks,electronic|downtempo|synth-pop,3.0
2755,Röyksopp,So Easy,electronic|downtempo|synthpop,3.1818181818181817
2756,Art Brut,Modern Art,indie rock|post-punk|alternative rock,2.75
2757,Art Brut,Good Weekend,indie rock|post-punk,2.8
2758,Art Brut,"18,000 Lira",indie rock|punk rock,3.0
2759,Art Brut,Formed A Band,rock|indie rock,3.333333333333333
2760,Art Brut,My Little Brother,indie rock|post-punk|art rock,3.0
2761,Art Brut,Stand Down,indie|rock,2.6666666666666665
2762,Art Brut,Bad Weekend,indie rock|garage rock|post-punk,2.75
2763,Art Brut,Emily Kane,indie rock,3.2857142857142856
2764,Johnny Hates Jazz,Shattered Dreams,pop|new wave|synth-pop,2.0
2765,Hole,Violet,alternative|grunge,3.25
2766,Hole,Celebrity Skin,alternative|rock,3.2
2767,Hole,Plump,grunge|alternative rock,2.0
2768,Hole,Rock Star,rock|grunge,3.0
2769,Hole,Credit In The Straight World,alternative|grunge,2.0
2770,Stevie Wonder,I Just Called To Say I Love You,pop|r&b|soul,4.0
2771,The Flaming Lips,Race For The Prize,indie|experimental|rock,3.0
2772,The Flaming Lips,Yeah Yeah Yeah Song,alternative|indie rock,2.0
2773,Midnight Juggernauts,Into The Galaxy,electronic|synth-pop,2.0
2774,Midnight Juggernauts,45 And Rising (Cut Copy Remix),electronic|dance,2.0
2775,Amadou & Mariam,M'Bifé Blues,world|blues,3.0
2776,Amadou & Mariam,Djanfa,world|afrobeat|blues,4.0
2777,Amadou & Mariam,M'Bifé Balafon,world music|afro-pop,4.0
2778,Apollo 440,Ain'T Talkin' 'Bout Dub,electronic|dance|big beat,3.0
2779,Thompson Twins,Hold Me Now,pop|new wave,3.0
2780,The Zombies,Time Of The Season,rock|psychedelic rock|baroque pop,2.6666666666666665
2781,The Zombies,She'S Not There,rock|british invasion,4.0
2782,The Jam,That'S Entertainment,rock|new wave|mod revival,3.0
2783,Dog Day,Bright Light,indie|alternative|rock,2.0
2784,Dog Day,Oh Dead Life,indie|alternative,1.0
2785,Dog Day,Lydia,indie|alternative,1.0
2786,Dog Day,Great Pains,indie rock|alternative rock,3.0
2787,Dog Day,Know Who You Are,indie|alternative|rock,3.0
2788,Cansei De Ser Sexy,Meeting Paris Hilton,indie|electropop,3.0
2789,Cansei De Ser Sexy,"This Month, Day 10",electronic|indie,3.5
2790,Cansei De Ser Sexy,Art Bitch,electronic|indie pop,3.1666666666666665
2791,Cansei De Ser Sexy,Alcohol,electro|indie,4.0
2792,Cansei De Ser Sexy,Patins,electronic|indie pop,3.142857142857143
2793,Cansei De Ser Sexy,Off The Hook,indie|electro|dance,3.2
2794,Cansei De Ser Sexy,Alala,electronic|indie rock,3.0
2795,Cansei De Ser Sexy,Left Behind,indie|electro|pop,3.25
2796,Cansei De Ser Sexy,Music Is My Hot Hot Sex,electronic|dance-punk,2.7142857142857144
2797,Cansei De Ser Sexy,Let'S Make Love And Listen To Death From Above,indie|electropop,3.2222222222222223
2798,Girl Talk,Here'S The Thing,mashup|electronic|hip-hop,3.5
2799,Girl Talk,Hold Up,electronic|hip-hop|dance,3.0
2800,Girl Talk,Shut The Club Down,electronic|dance|mashup,4.0
2801,Girl Talk,"Play Your Part, Part 2",electronic|mashup,3.5
2802,Girl Talk,In Step,electronic|hip hop|sample-based,4.0
2803,Junior Senior,Move Your Feet,pop|dance|electronic,3.5
2804,The New Pornographers,Sing Me Spanish Techno,indie|alternative|pop,3.0
2805,The New Pornographers,All The Old Showstoppers,indie rock|power pop,2.333333333333333
2806,The New Pornographers,Twin Cinema,indie|alternative,2.857142857142857
2807,Peaches,Do Ya,electronic|dance-punk|electropop,3.0
2808,Peaches,Operate,electronic|pop,3.333333333333333
2809,Peaches,Slippery Dick,electronic|experimental,4.0
2810,Paula Abdul,Straight Up,pop|dance|r&b,2.5
2811,Herbie Hancock,Bring Down The Birds,jazz|funk|soul,2.0
2812,The Byrds,Turn! Turn! Turn! (To Everything There Is A Season),folk|rock,3.0
2813,Matt & Kim,Yea Yeah,indie|pop|electronic,2.0
2814,Matt & Kim,Daylight,indie|pop|electronic,2.0
2815,Basement Jaxx,Oh My Gosh,dance|house|electronic,3.0
2816,Basement Jaxx,Hey U,electronic|dance|house,5.0
2817,Basement Jaxx,Red Alert,house|electronic,4.5
2818,Basement Jaxx,On The Train,electronic|house,3.0
2819,Rza,Samurai Showdown,hip-hop|east coast hip-hop|boom bap,2.0
2820,Annie,Me Plus One,pop|dance,2.6666666666666665
2821,Annie,Heartbeat (Alan Braxe Remix),electronic|disco,2.5
2822,Annie,Chewing Gum,pop|electropop,3.6666666666666665
2823,Annie,Come Together,pop|dance,1.0
2824,Annie,No Easy Love,pop|synthpop|electropop,3.5
2825,Annie,Heartbeat (Mstrkrft Remix),electronic|dance,2.0
2826,Annie,Happy Without You,pop|indie pop,3.0
2827,Annie,Always Too Late,pop|electronic,2.6666666666666665
2828,Annie,Anniemal,electronic|pop,2.5
2829,Annie,Intro,electronic|pop,3.5
2830,Annie,Crush (Junior Sanchez Remix),pop|dance,2.0
2831,Annie,Greatest Hit,pop|synthpop,2.0
2832,Lcd Soundsystem,Sound Of Silver,electronic|alternative|dance|post-punk,4.5
2833,Lcd Soundsystem,Time To Get Away,electronic|dance|post-punk,4.0
2834,Lcd Soundsystem,All My Friends,electronic|dance punk|indie rock,4.0
2835,Lcd Soundsystem,North American Scum,electronic|alternative,3.2857142857142856
2836,Lcd Soundsystem,Get Innocuous!,electronic|dance-punk|indie rock,3.75
2837,Lcd Soundsystem,"New York, I Love You But You'Re Bringing Me Down",alternative|indie|electronic,3.0
2838,Lcd Soundsystem,Someone Great,electronic|alternative dance|indie rock,3.8
2839,Lcd Soundsystem,Watch The Tapes,indie|electronic|dance-punk,4.5
2840,Lcd Soundsystem,Us V Them,electronic|dance|punk,4.0
2841,Reggie And The Full Effect,Get Well Soon,pop|punk|emo,1.0
2842,The Kills,U.R.A. Fever,indie|garage rock|alternative,3.0
2843,The Kills,Love Is A Deserter,indie rock|garage rock,3.0
2844,The Fiery Furnaces,Clear Signal From Cairo,indie|experimental,5.0
2845,Jimmy Cliff,Johnny Too Bad,reggae|roots reggae|ska,2.0
2846,The Organ,Steven Smith,indie|alternative,3.5
2847,The Organ,No One Has Ever Looked So Dead,post-punk|indie rock,3.0
2848,The Organ,Memorize The City,indie|alternative,3.0
2849,The Organ,A Sudden Death,indie|post-punk|alternative,3.5
2850,The Organ,It'S Time To Go,indie|post-punk|dream pop,3.0
2851,Le Tigre,Deceptacon,electronic|indie|dance,2.857142857142857
2852,Le Tigre,Hot Topic,indie|electronic|dance-punk,3.0
2853,Le Tigre,I'M So Excited,electronic|dance punk|indie pop,4.0
2854,Le Tigre,Tko,electronic|dance-punk|indie pop,3.5
2855,Le Tigre,Bang! Bang!,electronic|pop|punk,2.0
2856,Gwen Stefani,Cool,pop|r&b,3.142857142857143
2857,Gwen Stefani,What You Waiting For,pop|dance-pop|electropop,3.0
2858,Gwen Stefani,Luxurious,pop|r&b,2.5
2859,Gwen Stefani,Hollaback Girl,pop|hip hop/rap,2.571428571428572
2860,Ladyhawke,Paris Is Burning,electropop|synthpop|indie pop,3.6666666666666665
2861,Ladyhawke,Magic,pop|synthpop,3.6
2862,Ladyhawke,My Delirium,synthpop|indie rock|new wave,3.6666666666666665
2863,Del Shannon,Runaway,rock|pop,3.0
2864,Broken Social Scene,Anthems For A Seventeen Year-Old Girl,indie|rock,3.625
2865,Broken Social Scene,Fire Eye'D Boy,indie|alternative|experimental,2.75
2866,Broken Social Scene,Major Label Debut,indie rock|alternative rock,3.333333333333333
2867,Broken Social Scene,Finish Your Collapse And Stay For Breakfast,indie rock|post-rock|experimental,1.6666666666666667
2868,Broken Social Scene,7/4 (Shoreline),indie rock|experimental rock|post-rock,3.4285714285714284
2869,Broken Social Scene,I'M Still Your Fag,indie|alternative|rock,2.6666666666666665
2870,Broken Social Scene,Alive In 85,indie rock|alternative rock,2.0
2871,Broken Social Scene,Shampoo Suicide,indie rock|alternative rock,2.8
2872,Broken Social Scene,Bandwitch,indie|alternative,2.0
2873,Broken Social Scene,Kc Accidental,indie rock|alternative rock|experimental,3.0
2874,Broken Social Scene,Blues For Uncle Gibb,indie|experimental,2.0
2875,Broken Social Scene,I Slept With Bonhomme At The Cbc,indie|alternative|experimental,3.333333333333333
2876,Broken Social Scene,Cause = Time,indie|alternative|rock,3.5
2877,Broken Social Scene,Pacific Theme,indie|post-rock|experimental,2.6
2878,Broken Social Scene,Looks Just Like The Sun,indie|alternative|experimental,3.0
2879,Broken Social Scene,Swimmers,indie|alternative|experimental|post-rock,3.0
2880,Broken Social Scene,Lover'S Spit,indie|alternative|rock,3.111111111111111
2881,Broken Social Scene,Guilty Cubicles,indie rock|post-rock,2.0
2882,Broken Social Scene,Our Faces Split The Coast In Half,indie|experimental|alternative,3.0
2883,Broken Social Scene,Stars And Sons,indie|alternative|rock,3.0
2884,Broken Social Scene,Handjobs For The Holidays,indie|alternative,2.333333333333333
2885,Broken Social Scene,Ibi Dreams Of Pavement (A Better Day),indie rock|experimental rock,3.25
2886,Broken Social Scene,Capture The Flag,indie|post-rock|experimental|alternative,2.75
2887,Broken Social Scene,Love And Mathematics,indie|alternative,3.0
2888,Death Lurks,Happiness Pie,electronic|experimental|industrial,3.0
2889,Beck,Broken Drum,indie|alternative|rock,3.5
2890,Beck,Tropicalia,indie|alternative|experimental,4.0
2891,Beck,Derelict,alternative|indie|experimental,3.0
2892,Beck,Broken Drum (Boards Of Canada Remix),electronic|alternative,2.0
2893,Beck,E-Pro,alternative|rock|indie,3.6666666666666665
2894,Beck,Sexx Laws,alternative|indie rock,4.0
2895,Beck,Girl,indie|alternative|rock,2.6666666666666665
2896,Amy Miles,Kill To Know,alternative|rock,2.0
2897,Amy Miles,Put,pop|rock,2.0
2898,Ted Leo And The Pharmacists,Me And Mia,indie rock|alternative rock,3.0
2899,Paul Mccartney & Wings,Band On The Run,rock|pop|classic rock,2.0
2900,Corey Hart,Sunglasses At Night,pop|new wave|synthpop,2.5
2901,Peter Bjorn And John,Nothing To Worry About,indie rock|indie pop,1.5
2902,Peter Bjorn And John,Let'S Call It Off,indie|alternative|pop,3.0
2903,Peter Bjorn And John,Young Folks,indie pop|indie rock,3.421052631578948
2904,Peter Bjorn And John,Amsterdam,indie|pop,3.1666666666666665
2905,Peter Bjorn And John,Paris 2004,indie pop|alternative rock,3.0
2906,Peter Bjorn And John,The Chills,indie|pop,3.6666666666666665
2907,Peter Bjorn And John,Up Against The Wall,indie|rock|alternative,3.0
2908,Manic Street Preachers,Tsunami,alternative|rock|post-punk,2.0
2909,Manic Street Preachers,You Stole The Sun From My Heart,alternative|rock,5.0
2910,Manic Street Preachers,If You Tolerate This Your Children Will Be Next,rock|alternative rock|indie rock,2.0
2911,The Submarines,You Me And The Bourgeoisie,indie pop|indie rock,3.0
2912,Roxy Music,Angel Eyes,rock|pop|new wave,3.0
2913,Roxy Music,Virginia Plain,glam rock|art rock|new wave,4.0
2914,Roxy Music,Love Is The Drug,rock|glam rock|art rock|new wave,3.0
2915,Roxy Music,More Than This,pop|rock|new wave,3.6666666666666665
2916,Sarah Cracknell,Anymore,pop|electronic,4.0
2917,The Turtles,You Showed Me,pop|rock,2.0
2918,The Sugarhill Gang,Rapper'S Delight,hip-hop|rap,3.0
2919,The Deadly Snakes,Burn Down The Valley,rock|garage rock|blues rock,2.0
2920,King Geedorah,Monster Zero,hip hop|experimental,2.0
2921,The Grass Roots,Let'S Live For Today,rock|pop,3.0
2922,Karl Bartos,Life,electronic|synth-pop,3.0
2923,The Style Council,You'Re The Best Thing,pop|soul|jazz,3.0
2924,The Style Council,Shout To The Top,pop|new wave|jazz,3.0
2925,Love,Alone Again Or,psychedelic rock|folk rock,4.0
2926,Love,Live And Let Live,pop|rock,2.0
2927,The Third Eye Foundation,I'Ve Seen The Light And It'S Dark,electronic|experimental|ambient,2.0
2928,Tokyo Police Club,Be Good,indie rock|alternative rock,3.333333333333333
2929,Tokyo Police Club,La Ferrassie,indie|alternative|rock,3.0
2930,Tokyo Police Club,Be Good (Rac Mix),indie|electronic|remix,2.0
2931,Tokyo Police Club,Citizens Of Tomorrow,indie|rock,3.25
2932,Tokyo Police Club,Nature Of The Experiment,indie|alternative|rock,3.6666666666666665
2933,Tokyo Police Club,Cheer It On,indie|rock,3.5
2934,Tokyo Police Club,In A Cave,indie rock|alternative rock,3.5
2935,Tokyo Police Club,Juno,indie rock|alternative rock,4.0
2936,Tokyo Police Club,Shoulders & Arms,rock|indie,3.0
2937,The Rapture,"Whoo! Alright, Yeah... Uh Huh",indie|dance punk|post-punk,2.0
2938,Pavement,At & T,indie rock|alternative rock,2.0
2939,Pavement,Gold Soundz,indie|alternative|rock|lo-fi,2.0
2940,Pavement,Cut Your Hair,indie rock|alternative rock,3.5
2941,Pavement,Passat Dream,indie rock|lo-fi|alternative rock,3.0
2942,Pavement,Range Life,indie rock|alternative rock,3.0
2943,Pavement,Date With Ikea,indie rock|lo-fi|alternative rock,2.0
2944,808 State,Pacific State,electronic|ambient,2.0
2945,"Does It Offend You, Yeah?",With A Heavy Heart (I Regret To Inform You),electronic|indie rock|dance punk,2.5
2946,"Does It Offend You, Yeah?",Battle Royale,electronic|indie rock,3.0
2947,Jarvis Cocker,Quantum Theory / Running The World,alternative|indie rock,4.0
2948,Jarvis Cocker,Black Magic,indie|alternative|rock,3.6666666666666665
2949,Black Kids,Look At Me (When I Rock Wichoo),indie pop|indie rock,2.75
2950,Black Kids,I'M Not Gonna Teach Your Boyfriend How To Dance With You (The Twelves Remix),pop|indie|electronic,3.0
2951,Black Kids,Love Me Already,indie pop|indie rock,2.25
2952,Black Kids,Hurricane Jane,indie|alternative|pop,3.2222222222222223
2953,Black Kids,I'M Making Eyes At You,indie|pop,2.6666666666666665
2954,Black Kids,Hit The Heartbreaks,indie|pop,2.0
2955,Black Kids,I'Ve Underestimated My Charm (Again),indie|rock|pop,3.2
2956,Black Kids,I Wanna Be Your Limousine,indie|pop|rock,2.25
2957,Black Kids,Hit The Heartbrakes,indie|indie rock,3.6
2958,Black Kids,I'M Not Gonna Teach Your Boyfriend How To Dance With You,indie|pop,3.333333333333333
2959,Men At Work,Overkill,pop|new wave,4.0
2960,Saint Etienne,B92,electronic|pop,4.0
2961,Saint Etienne,Language Lab,electronic|pop,4.0
2962,Saint Etienne,Only Love Can Break Your Heart,pop|electronic,2.5
2963,Saint Etienne,"Downey, Ca",indie|electronic|pop,2.0
2964,Saint Etienne,Amateur,electronic|indie pop|dance pop,4.0
2965,Saint Etienne,Heart Failed (In The Back Of A Taxi),pop|electronic|indie,2.0
2966,Saint Etienne,Finisterre,electronica|indie pop|downtempo,3.333333333333333
2967,Saint Etienne,He'S On The Phone,electronic|pop,2.0
2968,Saint Etienne,This Is Radio Etienne,electronic|pop,1.0
2969,Saint Etienne,Who Do You Think You Are,pop|electronic,2.0
2970,Built To Spill,Strange,indie|rock,2.0
2971,The Coral,Dreaming Of You,indie|rock|psychedelic,3.0
2972,Holy Ghost!,Hold On,electronic|indie pop,3.0
2973,Tom Tom Club,Wordy Rappinghood,funk|new wave|dance-punk,3.0
2974,Tom Tom Club,Genius Of Love,funk|new wave|dance-punk,1.0
2975,The Cardigans,Carnival,indie pop|alternative rock,3.0
2976,The Cardigans,Lovefool,pop|indie pop,3.4285714285714284
2977,Out Hud,The Stoked American,electronic|dance-punk|indie rock|post-punk,2.0
2978,The New Brubeck Quartet,Take Five,jazz|instrumental,3.0
2979,The Long Blondes,Here Comes The Serious Bit,indie rock|post-punk|new wave,4.5
2980,Yo La Tengo,Center Of Gravity,indie rock|alternative rock,2.5
2981,Yo La Tengo,The Room Got Heavy,indie|alternative,2.0
2982,Yo La Tengo,You Can Have It All,indie|alternative|rock,3.0
2983,Chicago,Runaround,rock|jazz|pop,3.0
2984,Chicago,Niagara Falls,rock|pop,2.0
2985,Chicago,I Stand Up,rock|pop,2.0
2986,Chicago,Over And Over,rock|soft rock|jazz-rock|pop rock,2.0
2987,The Magnetic Fields,I Don'T Believe In The Sun,indie|alternative|experimental,5.0
2988,The Magnetic Fields,Till The Bitter End,indie pop|indie rock|chamber pop,2.5
2989,The Magnetic Fields,The One You Really Love,indie pop|alternative rock,3.5
2990,The Magnetic Fields,When My Boy Walks Down The Street,indie|synthpop|chamber pop,2.0
2991,The Magnetic Fields,Please Stop Dancing,indie|electronic|pop,3.0
2992,The Magnetic Fields,I Don'T Want To Get Over You,indie pop|indie rock,3.75
2993,The Magnetic Fields,I'Ll Dream Alone,indie pop|indie rock|baroque pop,3.0
2994,The Magnetic Fields,The Book Of Love,indie|folk|pop,3.5
2995,The Magnetic Fields,Too Drunk To Dream,indie|folk|pop,3.0
2996,The Magnetic Fields,A Chicken With Its Head Cut Off,indie|folk|alternative,2.6666666666666665
2997,The Magnetic Fields,Old Fools,indie|folk,3.0
2998,The Magnetic Fields,"Drive On, Driver",indie pop|folk pop|synthpop,3.0
2999,The Magnetic Fields,Courtesans,indie|alternative|folk,3.0
3000,The Magnetic Fields,Let'S Pretend We'Re Bunny Rabbits,indie|alternative|pop,4.0
3001,The Magnetic Fields,I Think I Need A New Heart,indie|alternative|pop,3.75
3002,The Magnetic Fields,I Don'T Really Love You Anymore,indie pop|alternative rock,3.5
3003,The Magnetic Fields,Three-Way,indie|alternative|pop,3.0
3004,The Magnetic Fields,I Wish I Had An Evil Twin,indie|pop|alternative,3.0
3005,The Magnetic Fields,Lonely Highway,indie|pop|folk,1.0
3006,The Magnetic Fields,World Love,indie pop|indie rock|alternative pop,2.0
3007,The Magnetic Fields,Absolutely Cuckoo,indie|pop,3.2
3008,Petula Clark,Downtown,pop|easy listening,3.5
3009,The Smiths,Sheila Take A Bow,indie|alternative|punk,4.0
3010,The Smiths,The Boy With The Thorn In His Side,indie|alternative|rock,3.6666666666666665
3011,The Smiths,Stop Me If You Think You'Ve Heard This One Before,indie|alternative,3.0
3012,The Smiths,"William, It Was Really Nothing",indie|alternative|post-punk,3.75
3013,The Smiths,Hand In Glove,alternative|indie|post-punk,4.333333333333333
3014,The Smiths,Bigmouth Strikes Again,rock|alternative,3.571428571428572
3015,The Smiths,Panic,alternative|indie,3.555555555555556
3016,The Smiths,I Started Something I Couldn'T Finish,indie|alternative,3.75
3017,The Smiths,What Difference Does It Make?,indie|alternative|post-punk,4.083333333333333
3018,The Smiths,This Charming Man,indie|rock|alternative,4.066666666666666
3019,The Smiths,Heaven Knows I'M Miserable Now,alternative|indie|rock,4.125
3020,The Smiths,Shakespeare'S Sister,alternative|indie,3.5
3021,The Smiths,How Soon Is Now,alternative|indie|post-punk|rock,3.4
3022,The Smiths,These Things Take Time,indie|alternative|post-punk,3.8333333333333335
